tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,payment_type
2026-03-06 09:53:58,2026-03-06 10:47:26,1,14.99,45.47,No Charge
2026-03-03 10:39:27,2026-03-03 10:45:46,5,6.38,21.7,Dispute
2026-03-07 14:31:37,2026-03-07 15:08:46,4,14.83,41.45,Credit Card
2026-03-01 06:37:17,2026-03-01 07:16:12,1,6.2,23.54,Dispute
2026-03-05 14:09:25,2026-03-05 15:03:54,6,5.44,25.71,Dispute
2026-03-01 18:59:44,2026-03-01 19:34:37,3,15.4,45.8,No Charge
2026-03-04 17:37:12,2026-03-04 18:16:27,2,18.5,54.54,Dispute
2026-03-07 08:28:03,2026-03-07 09:02:13,3,8.22,27.22,Credit Card
2026-03-05 21:00:01,2026-03-05 21:37:40,2,22.27,68.64,No Charge
2026-03-05 10:12:56,2026-03-05 10:54:18,4,23.96,72.23,Cash
2026-03-02 10:50:11,2026-03-02 11:41:55,5,0.88,8.44,No Charge
2026-03-03 21:49:52,2026-03-03 22:44:48,2,4.61,17.55,Dispute
2026-03-06 02:40:17,2026-03-06 03:03:20,1,20.42,61.6,Dispute
2026-03-04 17:29:43,2026-03-04 17:32:50,3,9.07,34.53,Credit Card
2026-03-06 13:07:48,2026-03-06 13:55:11,1,0.7,12.52,Cash
2026-03-06 07:10:02,2026-03-06 08:03:48,3,8.48,32.8,Cash
2026-03-07 10:34:23,2026-03-07 11:24:32,1,14.88,45.26,Dispute
2026-03-01 02:14:21,2026-03-01 03:06:17,1,18.27,52.42,Dispute
2026-03-04 10:11:43,2026-03-04 10:51:14,5,6.83,-8.98,Credit Card
2026-03-02 02:10:16,2026-03-02 02:32:30,3,19.29,57.38,Dispute
2026-03-05 08:32:42,2026-03-05 08:41:52,5,3.65,21.3,Credit Card
2026-03-06 01:01:50,2026-03-06 01:32:39,2,21.4,66.26,Credit Card
2026-03-03 04:26:52,2026-03-03 04:58:57,5,9.12,30.54,Cash
2026-03-07 07:40:31,2026-03-07 07:45:11,5,14.62,44.6,Cash
2026-03-07 03:33:05,2026-03-07 03:51:23,1,0.82,6.57,No Charge
2026-03-03 18:04:35,2026-03-03 18:34:43,4,7.72,28.65,Cash
2026-03-03 13:53:15,2026-03-03 14:39:16,4,21.13,59.26,Credit Card
2026-03-05 06:02:06,2026-03-05 06:34:30,4,16.9,53.73,Credit Card
2026-03-02 14:42:53,2026-03-02 15:17:19,2,3.81,15.32,Credit Card
2026-03-04 10:47:03,2026-03-04 11:35:55,5,-2.96,4.7,Cash
2026-03-05 23:08:49,2026-03-05 23:30:01,1,3.11,-1.92,No Charge
2026-03-02 19:19:24,2026-03-02 19:34:09,5,25.0,69.22,No Charge
2026-03-02 23:41:23,2026-03-02 23:54:04,4,1.36,7.06,No Charge
2026-03-04 20:51:58,2026-03-04 21:18:07,5,21.45,61.76,Dispute
2026-03-06 12:02:40,2026-03-06 12:54:53,4,9.82,30.22,No Charge
2026-03-03 01:12:07,2026-03-03 02:04:26,1,-3.93,-0.26,No Charge
2026-03-04 03:44:37,2026-03-04 03:59:30,4,9.11,27.72,Dispute
2026-03-07 13:20:15,2026-03-07 14:06:18,4,13.49,44.21,No Charge
2026-03-05 08:37:53,2026-03-05 09:02:04,4,17.28,55.35,Credit Card
2026-03-02 05:07:13,2026-03-02 05:51:04,4,-4.89,-5.54,Credit Card
2026-03-02 22:59:37,2026-03-02 23:10:09,1,13.54,40.11,Cash
2026-03-05 03:46:13,2026-03-05 04:20:30,2,18.81,-2.09,Dispute
2026-03-06 05:09:10,2026-03-06 05:12:37,1,13.14,40.23,Cash
2026-03-05 07:01:49,2026-03-05 07:19:17,2,5.77,19.53,Dispute
2026-03-05 12:28:57,2026-03-05 13:14:32,4,4.32,17.97,Credit Card
2026-03-03 11:11:33,2026-03-03 11:58:13,3,12.03,34.33,No Charge
2026-03-03 13:36:42,2026-03-03 14:19:47,4,6.6,20.62,No Charge
2026-03-04 12:14:58,2026-03-04 13:12:04,5,2.68,14.43,Dispute
2026-03-03 07:55:16,2026-03-03 08:40:09,1,-3.21,2.05,Cash
2026-03-02 13:19:19,2026-03-02 13:38:16,2,23.2,63.62,Credit Card
2026-03-05 05:03:27,2026-03-05 05:20:29,6,16.08,-9.16,No Charge
2026-03-02 09:41:22,2026-03-02 10:18:27,1,-3.13,-0.76,Credit Card
2026-03-04 06:59:26,2026-03-04 07:10:06,2,13.05,43.54,Credit Card
2026-03-02 16:40:53,2026-03-02 16:58:07,1,1.97,11.12,Cash
2026-03-06 05:12:26,2026-03-06 05:29:49,6,6.71,21.83,Cash
2026-03-04 18:18:15,2026-03-04 18:58:24,2,7.67,27.8,No Charge
2026-03-04 21:00:58,2026-03-04 21:49:17,1,2.83,15.32,Dispute
2026-03-07 12:42:55,2026-03-07 12:47:22,5,23.54,64.25,No Charge
2026-03-05 13:57:43,2026-03-05 14:03:11,6,11.34,38.01,Credit Card
2026-03-06 23:58:52,2026-03-07 00:16:35,5,7.29,21.8,No Charge
2026-03-07 06:00:08,2026-03-07 06:44:53,2,-4.24,2.17,Credit Card
2026-03-04 10:34:36,2026-03-04 11:23:32,3,10.18,31.93,Dispute
2026-03-06 00:49:21,2026-03-06 01:10:51,1,16.01,46.11,No Charge
2026-03-04 13:27:38,2026-03-04 13:36:51,3,4.3,23.05,Cash
2026-03-07 05:54:20,2026-03-07 06:49:03,3,6.19,18.51,Credit Card
2026-03-01 06:36:15,2026-03-01 07:05:36,4,23.24,63.0,Credit Card
2026-03-07 11:52:08,2026-03-07 12:22:33,6,5.32,18.31,Cash
2026-03-01 12:47:13,2026-03-01 13:10:23,6,9.6,32.24,Cash
2026-03-04 02:09:20,2026-03-04 02:40:10,6,21.25,62.43,No Charge
2026-03-01 01:30:01,2026-03-01 01:46:37,5,8.31,23.82,Cash
2026-03-03 05:05:07,2026-03-03 05:35:29,1,6.82,28.34,Cash
2026-03-03 12:36:01,2026-03-03 13:00:00,6,23.08,66.46,No Charge
2026-03-03 16:46:36,2026-03-03 17:17:16,5,14.56,40.59,Dispute
2026-03-07 16:27:18,2026-03-07 17:14:13,4,10.29,35.36,Dispute
2026-03-06 07:33:20,2026-03-06 08:20:55,4,13.1,42.73,Credit Card
2026-03-02 13:47:21,2026-03-02 14:45:28,4,18.49,55.86,No Charge
2026-03-01 23:41:01,2026-03-01 23:54:38,4,24.12,65.09,No Charge
2026-03-03 05:04:05,2026-03-03 05:26:26,4,15.95,47.15,Cash
2026-03-03 19:44:57,2026-03-03 20:31:25,3,17.28,56.05,Dispute
2026-03-05 20:26:14,2026-03-05 21:20:09,6,17.9,48.82,Dispute
2026-03-04 10:35:16,2026-03-04 10:41:07,2,9.51,34.57,Dispute
2026-03-02 19:22:00,2026-03-02 19:26:54,2,22.44,-6.78,Credit Card
2026-03-03 08:41:01,2026-03-03 08:44:20,3,23.71,71.22,No Charge
2026-03-07 16:20:52,2026-03-07 16:47:53,3,9.34,32.54,No Charge
2026-03-03 11:35:11,2026-03-03 11:49:22,6,4.3,20.78,No Charge
2026-03-06 11:22:46,2026-03-06 11:47:43,1,24.24,65.33,Cash
2026-03-07 12:29:12,2026-03-07 12:54:44,2,17.4,49.89,Dispute
2026-03-07 05:57:13,2026-03-07 06:19:55,1,13.58,43.67,Dispute
2026-03-04 17:27:50,2026-03-04 17:48:02,6,9.34,28.64,Credit Card
2026-03-03 20:47:18,2026-03-03 21:11:10,2,12.89,35.63,Dispute
2026-03-06 12:40:59,2026-03-06 13:05:02,4,21.05,64.35,Dispute
2026-03-03 11:58:27,2026-03-03 12:53:18,4,20.84,64.92,Dispute
2026-03-02 16:17:16,2026-03-02 17:08:57,3,20.18,61.72,Cash
2026-03-07 15:18:46,2026-03-07 15:47:52,3,-1.41,7.49,Credit Card
2026-03-02 17:01:18,2026-03-02 17:30:27,6,15.41,42.72,Credit Card
2026-03-06 07:58:35,2026-03-06 08:03:57,6,20.66,61.73,Cash
2026-03-03 02:10:44,2026-03-03 02:57:12,5,3.29,14.85,Dispute
2026-03-01 20:14:02,2026-03-01 20:28:04,3,16.59,51.24,Dispute
2026-03-06 21:29:18,2026-03-06 21:44:59,5,4.08,15.29,Dispute
2026-03-02 14:41:55,2026-03-02 14:57:36,1,9.01,30.64,No Charge
2026-03-01 17:49:51,2026-03-01 18:37:58,4,19.75,61.47,Dispute
2026-03-01 09:43:54,2026-03-01 10:37:14,6,7.59,31.74,Dispute
2026-03-05 07:12:37,2026-03-05 08:04:12,2,11.37,34.39,No Charge
2026-03-07 10:04:32,2026-03-07 10:42:48,3,22.69,61.08,Dispute
2026-03-03 12:58:03,2026-03-03 13:17:24,4,16.88,50.94,Cash
2026-03-07 10:27:14,2026-03-07 10:44:08,5,13.94,46.37,Credit Card
2026-03-07 04:09:56,2026-03-07 05:07:16,2,13.87,38.64,Credit Card
2026-03-02 18:25:06,2026-03-02 18:57:34,2,-4.21,-2.55,Credit Card
2026-03-06 02:42:05,2026-03-06 03:26:53,1,4.05,17.22,Cash
2026-03-06 18:49:13,2026-03-06 19:40:38,6,3.87,14.56,No Charge
2026-03-04 13:49:09,2026-03-04 14:34:54,5,2.15,8.48,Credit Card
2026-03-06 17:20:35,2026-03-06 18:01:01,1,-4.66,-6.04,Cash
2026-03-03 17:29:36,2026-03-03 18:21:29,6,17.05,51.36,Dispute
2026-03-04 01:32:06,2026-03-04 02:07:05,6,18.79,52.08,Cash
2026-03-02 15:39:32,2026-03-02 16:00:38,5,15.89,49.16,Dispute
2026-03-05 00:40:18,2026-03-05 00:49:44,2,17.55,51.77,No Charge
2026-03-07 03:08:24,2026-03-07 03:53:18,6,0.79,12.3,Credit Card
2026-03-07 02:53:26,2026-03-07 03:16:10,2,7.99,28.1,Credit Card
2026-03-01 06:28:07,2026-03-01 06:49:06,4,7.58,31.07,Credit Card
2026-03-04 12:39:50,2026-03-04 13:23:56,3,12.43,36.06,No Charge
2026-03-02 21:28:01,2026-03-02 22:21:25,4,16.28,46.58,Dispute
2026-03-03 10:09:01,2026-03-03 11:03:05,4,13.78,41.08,Cash
2026-03-02 23:23:08,2026-03-02 23:31:42,2,4.75,18.33,Credit Card
2026-03-06 04:48:50,2026-03-06 04:53:17,3,18.16,48.72,Dispute
2026-03-07 10:31:23,2026-03-07 11:16:36,1,-2.68,-3.56,Cash
2026-03-02 07:51:33,2026-03-02 08:03:39,1,4.48,22.11,Credit Card
2026-03-05 08:44:49,2026-03-05 09:28:14,2,9.69,27.38,Dispute
2026-03-07 01:46:19,2026-03-07 01:50:17,4,1.25,11.68,Cash
2026-03-04 08:42:39,2026-03-04 09:05:48,6,11.96,39.68,Credit Card
2026-03-06 16:27:37,2026-03-06 17:16:56,1,2.41,9.11,Cash
2026-03-01 02:03:08,2026-03-01 02:08:09,5,8.25,30.21,Credit Card
2026-03-03 17:29:12,2026-03-03 17:36:00,2,24.1,68.37,Dispute
2026-03-01 03:09:34,2026-03-01 03:41:42,5,21.47,-2.88,Credit Card
2026-03-04 18:23:08,2026-03-04 18:39:49,3,22.37,64.71,Cash
2026-03-01 04:04:53,2026-03-01 04:22:46,4,8.93,27.45,Cash
2026-03-05 05:24:06,2026-03-05 05:50:54,1,16.07,52.45,Credit Card
2026-03-02 07:13:02,2026-03-02 07:35:04,2,20.87,59.11,No Charge
2026-03-07 07:13:49,2026-03-07 08:11:11,5,22.05,63.25,Credit Card
2026-03-07 02:48:31,2026-03-07 03:21:46,1,9.17,27.45,Credit Card
2026-03-05 04:28:19,2026-03-05 04:55:36,3,-4.84,-6.06,Dispute
2026-03-06 06:20:51,2026-03-06 06:47:30,3,20.5,63.59,No Charge
2026-03-06 06:23:58,2026-03-06 06:39:39,6,3.02,16.36,Cash
2026-03-07 14:03:10,2026-03-07 14:36:56,1,8.66,31.9,Dispute
2026-03-02 07:33:46,2026-03-02 08:00:54,5,18.05,49.79,Credit Card
2026-03-03 09:40:46,2026-03-03 09:54:43,2,8.42,25.76,Dispute
2026-03-03 15:49:31,2026-03-03 16:20:01,4,5.52,24.66,Credit Card
2026-03-05 10:20:08,2026-03-05 11:09:38,1,24.18,68.24,Cash
2026-03-04 05:55:03,2026-03-04 06:11:20,6,22.43,59.73,No Charge
2026-03-07 03:18:28,2026-03-07 03:54:48,2,2.28,12.12,No Charge
2026-03-02 04:07:53,2026-03-02 04:32:18,2,22.63,-4.74,Credit Card
2026-03-05 06:48:01,2026-03-05 07:46:49,5,2.65,-7.75,Cash
2026-03-05 08:29:19,2026-03-05 09:22:07,3,20.04,61.38,Cash
2026-03-01 20:52:47,2026-03-01 20:59:14,1,20.93,58.77,No Charge
2026-03-04 11:00:24,2026-03-04 11:42:23,2,3.97,12.93,Cash
2026-03-04 08:50:35,2026-03-04 09:15:05,4,-3.15,1.92,Credit Card
2026-03-02 17:51:35,2026-03-02 18:10:01,6,10.34,36.2,Dispute
2026-03-07 03:51:14,2026-03-07 03:55:25,6,14.12,39.24,No Charge
2026-03-07 06:19:48,2026-03-07 06:35:29,5,6.17,23.91,No Charge
2026-03-01 19:21:24,2026-03-01 20:08:01,5,2.26,10.55,Dispute
2026-03-01 15:44:15,2026-03-01 16:16:13,3,20.28,55.65,No Charge
2026-03-04 13:36:08,2026-03-04 14:19:47,4,17.98,54.26,Cash
2026-03-02 19:09:31,2026-03-02 19:17:11,6,1.69,11.59,Dispute
2026-03-02 13:12:59,2026-03-02 13:17:34,4,5.97,26.26,No Charge
2026-03-03 06:45:01,2026-03-03 07:14:46,6,24.39,73.89,Credit Card
2026-03-03 13:59:06,2026-03-03 14:26:17,3,13.23,42.14,Cash
2026-03-06 18:10:49,2026-03-06 18:39:38,5,20.07,58.82,Credit Card
2026-03-03 17:16:14,2026-03-03 18:15:13,4,7.95,23.95,Cash
2026-03-06 07:46:29,2026-03-06 08:26:56,3,15.08,44.77,Credit Card
2026-03-03 21:52:01,2026-03-03 22:01:46,3,11.38,37.08,Credit Card
2026-03-04 00:31:38,2026-03-04 01:15:07,4,24.27,69.72,No Charge
2026-03-05 05:38:24,2026-03-05 05:56:30,5,18.51,55.24,No Charge
2026-03-02 15:44:15,2026-03-02 16:37:32,2,6.34,20.97,Dispute
2026-03-05 14:38:44,2026-03-05 15:19:31,2,19.1,59.52,Credit Card
2026-03-06 04:27:49,2026-03-06 05:01:34,1,5.58,22.26,No Charge
2026-03-04 10:21:57,2026-03-04 11:17:20,1,8.49,29.96,No Charge
2026-03-01 18:51:24,2026-03-01 19:46:28,2,7.13,23.85,Dispute
2026-03-07 02:32:02,2026-03-07 02:53:46,2,10.47,36.89,Cash
2026-03-04 04:17:18,2026-03-04 04:57:57,4,7.85,25.84,Dispute
2026-03-07 01:42:51,2026-03-07 02:31:01,4,18.66,56.75,Dispute
2026-03-03 00:23:13,2026-03-03 00:37:25,1,13.33,42.79,No Charge
2026-03-07 00:19:11,2026-03-07 00:29:28,4,17.96,54.93,Dispute
2026-03-03 17:18:07,2026-03-03 17:27:50,2,5.75,22.12,Credit Card
2026-03-01 17:15:42,2026-03-01 18:15:08,4,20.76,63.05,Cash
2026-03-02 10:34:43,2026-03-02 11:15:01,1,11.84,41.97,Dispute
2026-03-02 06:30:20,2026-03-02 06:40:58,4,22.02,59.25,Dispute
2026-03-01 09:17:35,2026-03-01 09:36:59,1,7.5,21.91,No Charge
2026-03-06 03:07:28,2026-03-06 04:01:02,1,0.67,12.35,Credit Card
2026-03-03 02:51:29,2026-03-03 03:30:52,1,20.17,59.5,Dispute
2026-03-03 16:42:51,2026-03-03 17:38:33,6,6.42,22.71,No Charge
2026-03-04 15:15:20,2026-03-04 15:30:23,2,4.98,20.35,No Charge
2026-03-04 06:39:45,2026-03-04 06:44:07,1,19.06,58.13,No Charge
2026-03-04 00:03:03,2026-03-04 00:26:33,1,20.65,56.9,Cash
2026-03-06 19:51:21,2026-03-06 20:45:59,5,22.54,68.28,Dispute
2026-03-07 18:52:44,2026-03-07 19:32:20,1,23.57,70.02,No Charge
2026-03-03 22:19:25,2026-03-03 22:58:24,2,4.29,19.0,Cash
2026-03-03 04:15:36,2026-03-03 04:20:30,2,19.02,60.31,Credit Card
2026-03-04 09:32:51,2026-03-04 10:09:57,2,22.04,59.91,Dispute
2026-03-03 00:59:13,2026-03-03 01:38:42,2,1.67,15.68,Credit Card
2026-03-01 01:20:32,2026-03-01 01:47:48,3,3.49,18.59,Credit Card
2026-03-01 06:43:36,2026-03-01 07:34:36,4,20.43,56.49,Dispute
2026-03-01 04:21:14,2026-03-01 04:54:18,6,10.54,37.53,No Charge
2026-03-02 16:57:19,2026-03-02 17:34:13,6,4.39,21.87,Dispute
2026-03-06 19:05:40,2026-03-06 19:36:29,6,11.81,38.64,Credit Card
2026-03-05 20:08:13,2026-03-05 20:38:33,5,19.59,60.66,Cash
2026-03-05 05:17:01,2026-03-05 05:21:13,1,22.15,66.12,No Charge
2026-03-04 02:39:12,2026-03-04 03:18:56,2,11.24,-3.52,Credit Card
2026-03-03 21:52:39,2026-03-03 22:28:00,3,4.06,-4.52,No Charge
2026-03-03 23:02:55,2026-03-04 00:02:13,2,7.13,24.6,Credit Card
2026-03-01 13:47:44,2026-03-01 14:16:15,5,8.08,24.86,No Charge
2026-03-01 19:38:01,2026-03-01 20:00:17,1,10.99,37.65,Cash
2026-03-06 02:42:26,2026-03-06 02:57:38,3,24.82,65.7,Credit Card
2026-03-07 14:40:40,2026-03-07 15:19:20,2,12.37,37.71,Credit Card
2026-03-05 02:35:39,2026-03-05 03:18:48,6,24.59,74.06,Dispute
2026-03-01 01:57:52,2026-03-01 02:54:03,1,23.75,64.95,Cash
2026-03-07 22:57:13,2026-03-07 23:48:32,6,24.45,67.97,Dispute
2026-03-07 07:09:10,2026-03-07 08:05:33,5,20.14,58.1,Dispute
2026-03-03 01:49:12,2026-03-03 02:38:31,2,2.01,15.94,Cash
2026-03-03 12:31:13,2026-03-03 13:23:49,5,13.08,41.68,Dispute
2026-03-01 13:54:58,2026-03-01 14:21:51,4,15.9,44.27,Dispute
2026-03-01 19:56:25,2026-03-01 20:09:52,4,15.99,51.07,Cash
2026-03-07 22:23:58,2026-03-07 23:18:38,1,9.2,35.12,Credit Card
2026-03-03 12:15:32,2026-03-03 13:05:24,5,6.41,21.59,Credit Card
2026-03-03 18:52:27,2026-03-03 19:19:18,1,4.05,14.0,No Charge
2026-03-06 13:23:38,2026-03-06 14:23:32,2,5.91,26.68,Dispute
2026-03-06 15:36:27,2026-03-06 15:45:33,3,-0.16,4.78,Dispute
2026-03-01 17:10:59,2026-03-01 17:45:21,6,7.74,24.03,No Charge
2026-03-06 06:35:59,2026-03-06 07:19:46,1,16.7,50.99,Credit Card
2026-03-03 14:12:47,2026-03-03 14:27:08,5,4.08,16.52,No Charge
2026-03-02 22:49:15,2026-03-02 23:39:49,3,7.53,23.74,Dispute
2026-03-04 00:31:46,2026-03-04 01:30:38,5,4.13,14.31,Dispute
2026-03-06 15:30:08,2026-03-06 15:55:57,6,1.39,12.27,Credit Card
2026-03-06 19:21:44,2026-03-06 20:07:29,6,0.98,7.75,Cash
2026-03-05 17:24:42,2026-03-05 17:54:13,4,6.86,27.19,Cash
2026-03-05 06:55:54,2026-03-05 07:36:50,1,9.46,35.86,No Charge
2026-03-06 06:06:32,2026-03-06 07:04:56,1,18.8,51.24,Credit Card
2026-03-07 17:13:41,2026-03-07 17:51:44,1,21.96,61.36,Dispute
2026-03-02 08:22:48,2026-03-02 08:44:33,1,3.26,20.56,No Charge
2026-03-05 08:23:55,2026-03-05 08:52:45,1,23.68,62.71,Credit Card
2026-03-01 00:06:58,2026-03-01 01:00:01,1,10.63,32.81,No Charge
2026-03-04 13:27:44,2026-03-04 14:08:03,5,10.45,37.95,Cash
2026-03-07 15:14:55,2026-03-07 16:14:10,1,9.65,36.63,No Charge
2026-03-04 21:46:43,2026-03-04 21:56:25,4,12.67,41.09,Cash
2026-03-03 05:54:52,2026-03-03 06:07:52,3,8.38,25.16,Dispute
2026-03-05 13:43:51,2026-03-05 13:52:39,2,22.61,64.35,Credit Card
2026-03-01 21:42:51,2026-03-01 22:21:14,2,10.45,37.02,Dispute
2026-03-06 07:41:00,2026-03-06 08:25:21,4,8.93,26.6,Cash
2026-03-01 03:00:47,2026-03-01 03:24:17,4,10.76,35.36,Cash
2026-03-07 04:18:45,2026-03-07 04:53:36,1,21.39,58.17,Dispute
2026-03-06 04:44:24,2026-03-06 05:14:29,3,23.95,67.78,Dispute
2026-03-04 17:11:39,2026-03-04 17:32:41,4,20.07,56.53,Cash
2026-03-05 06:39:44,2026-03-05 07:19:53,6,15.28,45.56,Cash
2026-03-07 05:56:37,2026-03-07 06:05:34,4,21.73,60.99,Cash
2026-03-07 16:40:25,2026-03-07 17:08:27,2,-3.25,-0.05,Credit Card
2026-03-06 02:20:58,2026-03-06 02:57:14,3,8.18,30.24,Dispute
2026-03-07 19:00:30,2026-03-07 19:52:22,4,13.15,41.58,Cash
2026-03-01 13:30:33,2026-03-01 13:51:16,1,16.59,-0.18,Credit Card
2026-03-01 03:51:27,2026-03-01 04:02:49,2,20.37,63.9,Credit Card
2026-03-07 21:44:37,2026-03-07 22:02:16,3,9.4,29.32,No Charge
2026-03-07 16:04:04,2026-03-07 16:26:12,6,1.69,11.66,Cash
2026-03-04 08:45:59,2026-03-04 09:09:04,1,19.34,61.09,No Charge
2026-03-04 15:57:43,2026-03-04 16:31:21,1,12.1,40.66,Cash
2026-03-07 12:23:09,2026-03-07 12:31:03,4,19.99,54.71,Cash
2026-03-03 20:16:40,2026-03-03 20:30:42,3,1.17,13.14,Dispute
2026-03-02 17:33:05,2026-03-02 17:53:00,4,2.33,9.61,Cash
2026-03-07 15:08:31,2026-03-07 16:05:38,3,24.23,68.3,Dispute
2026-03-07 17:06:42,2026-03-07 18:03:29,5,8.84,26.22,Cash
2026-03-04 01:07:56,2026-03-04 01:17:50,3,10.57,38.27,No Charge
2026-03-06 07:48:14,2026-03-06 07:55:21,6,9.64,27.34,Cash
2026-03-03 10:41:42,2026-03-03 11:38:42,6,1.5,9.55,No Charge
2026-03-03 01:15:23,2026-03-03 01:51:39,2,8.06,31.5,Dispute
2026-03-05 07:32:03,2026-03-05 08:30:59,3,24.6,66.65,Dispute
2026-03-06 22:08:16,2026-03-06 22:15:14,1,9.31,34.64,Dispute
2026-03-05 02:03:29,2026-03-05 02:17:56,2,13.15,-4.61,Cash
2026-03-06 01:46:45,2026-03-06 02:14:04,4,14.86,42.78,Dispute
2026-03-04 14:49:03,2026-03-04 15:32:28,3,21.82,64.94,Cash
2026-03-03 10:22:23,2026-03-03 10:32:09,4,11.21,31.93,Dispute
2026-03-06 11:39:00,2026-03-06 12:28:48,3,11.49,32.33,Cash
2026-03-01 15:47:37,2026-03-01 16:31:05,5,21.77,60.95,Cash
2026-03-02 23:23:55,2026-03-02 23:40:25,4,14.8,40.45,Dispute
2026-03-05 04:40:33,2026-03-05 04:58:24,4,23.91,64.68,Credit Card
2026-03-06 12:34:51,2026-03-06 13:22:22,5,6.46,23.32,Credit Card
2026-03-01 22:06:17,2026-03-01 22:15:35,2,9.19,34.36,No Charge
2026-03-06 23:11:49,2026-03-06 23:25:24,4,23.06,67.68,Cash
2026-03-04 08:26:59,2026-03-04 08:32:45,3,4.86,15.39,No Charge
2026-03-06 06:29:07,2026-03-06 07:08:49,5,4.89,22.65,Cash
2026-03-06 21:07:56,2026-03-06 21:50:07,3,17.62,50.43,No Charge
2026-03-05 12:10:17,2026-03-05 12:32:33,3,13.98,44.72,No Charge
2026-03-02 17:29:04,2026-03-02 18:11:25,3,5.08,24.26,No Charge
2026-03-06 10:08:28,2026-03-06 10:49:09,5,-2.76,0.69,Cash
2026-03-04 01:32:36,2026-03-04 02:25:59,4,10.73,30.89,Dispute
2026-03-06 01:32:36,2026-03-06 01:51:57,2,21.78,66.06,Credit Card
2026-03-05 22:06:28,2026-03-05 22:22:00,6,5.04,22.44,Credit Card
2026-03-02 09:13:04,2026-03-02 10:04:09,1,-4.23,-0.44,Credit Card
2026-03-01 14:28:38,2026-03-01 14:48:10,4,15.35,45.73,Credit Card
2026-03-01 04:30:03,2026-03-01 04:42:39,4,2.32,-4.78,Cash
2026-03-05 06:42:55,2026-03-05 07:41:33,1,20.96,57.21,No Charge
2026-03-05 09:15:48,2026-03-05 09:40:05,5,14.23,41.87,Dispute
2026-03-07 11:44:18,2026-03-07 11:50:04,3,11.89,37.41,Cash
2026-03-03 17:11:31,2026-03-03 17:46:04,4,3.74,15.01,Cash
2026-03-01 12:00:31,2026-03-01 13:00:09,6,0.68,7.59,Cash
2026-03-06 00:42:56,2026-03-06 01:19:05,2,2.35,16.34,Dispute
2026-03-04 14:03:51,2026-03-04 14:45:51,4,21.28,-8.54,Credit Card
2026-03-07 18:10:47,2026-03-07 19:03:04,3,5.04,24.27,No Charge
2026-03-06 21:55:29,2026-03-06 22:10:17,1,9.0,-4.58,Cash
2026-03-06 10:47:53,2026-03-06 11:28:13,6,7.37,30.02,No Charge
2026-03-03 06:08:40,2026-03-03 06:56:13,2,16.7,45.53,Credit Card
2026-03-02 00:30:21,2026-03-02 01:29:28,6,1.22,8.78,Credit Card
2026-03-05 03:03:31,2026-03-05 03:37:13,1,9.34,-3.47,Credit Card
2026-03-05 01:08:08,2026-03-05 01:30:31,3,-4.99,-8.13,Cash
2026-03-01 04:54:19,2026-03-01 05:48:36,5,18.96,56.9,No Charge
2026-03-01 10:11:10,2026-03-01 10:20:32,4,14.1,42.05,No Charge
2026-03-04 02:26:56,2026-03-04 02:49:14,4,11.55,39.31,Credit Card
2026-03-06 12:18:17,2026-03-06 12:28:56,2,17.19,55.02,Dispute
2026-03-04 22:24:42,2026-03-04 23:20:29,6,5.84,24.85,Credit Card
2026-03-06 03:15:50,2026-03-06 03:49:37,1,14.3,44.79,Dispute
2026-03-05 19:01:25,2026-03-05 19:15:38,3,7.88,30.58,Dispute
2026-03-06 18:09:15,2026-03-06 18:51:57,5,14.94,50.07,No Charge
2026-03-02 15:06:43,2026-03-02 15:31:24,5,7.77,26.27,Credit Card
2026-03-05 06:58:40,2026-03-05 07:11:39,1,11.98,41.99,Cash
2026-03-05 19:34:21,2026-03-05 19:37:52,2,11.62,38.22,Dispute
2026-03-01 21:10:40,2026-03-01 21:47:26,2,9.21,31.45,No Charge
2026-03-07 19:41:21,2026-03-07 19:46:18,1,6.12,22.91,Cash
2026-03-05 13:27:17,2026-03-05 14:03:11,1,11.58,40.87,Dispute
2026-03-03 19:25:22,2026-03-03 19:45:57,1,9.12,34.21,Credit Card
2026-03-03 15:31:23,2026-03-03 15:49:33,4,12.29,41.57,No Charge
2026-03-01 12:56:45,2026-03-01 13:24:41,4,4.74,15.66,Cash
2026-03-02 15:30:59,2026-03-02 16:13:18,4,11.88,41.33,No Charge
2026-03-02 10:10:19,2026-03-02 10:45:09,4,19.45,56.54,Dispute
2026-03-04 20:21:43,2026-03-04 21:12:07,3,12.41,34.54,Cash
2026-03-03 21:44:46,2026-03-03 22:15:54,2,24.11,64.15,Credit Card
2026-03-03 19:01:53,2026-03-03 19:40:54,6,9.99,37.6,Credit Card
2026-03-05 12:04:52,2026-03-05 12:36:12,6,18.14,52.09,Dispute
2026-03-01 12:50:07,2026-03-01 13:12:44,5,14.59,45.46,No Charge
2026-03-01 13:51:53,2026-03-01 14:28:24,3,-2.12,3.81,Dispute
2026-03-01 02:57:28,2026-03-01 03:26:48,6,19.16,58.26,No Charge
2026-03-02 07:48:45,2026-03-02 08:45:48,3,21.03,57.1,Cash
2026-03-07 05:00:22,2026-03-07 05:33:46,4,7.56,21.91,Cash
2026-03-06 06:47:10,2026-03-06 07:16:30,1,16.13,48.99,Cash
2026-03-02 07:25:09,2026-03-02 07:43:33,6,10.91,37.53,No Charge
